年月日時,気温(℃),風速(m/s),現地気圧(hPa),ρ(密度),V,P_wt,P_wt(STP)
2017/4/24 23:00,17.5,1.8,1019.1,1.22170001,2.375114239,0,0
2017/4/25 0:00,17.2,1.3,1019.2,1.223082319,1.715360284,0,0
2017/4/25 1:00,17.2,1.1,1019.1,1.222962314,1.451458702,0,0
2017/4/25 2:00,18.6,3.4,1018.4,1.216257774,4.486326897,1.251977607,1.260976581
2017/4/25 3:00,17,2.4,1018.5,1.22308478,3.166818986,0,0
2017/4/25 4:00,16.6,1.8,1018.2,1.224412491,2.375114239,0,0
2017/4/25 5:00,16.3,1.8,1018.6,1.22616304,2.375114239,0,0
2017/4/25 6:00,16.2,2.1,1018.6,1.226586805,2.770966613,0,0
2017/4/25 7:00,16.5,1.5,1019.2,1.226038154,1.979261866,0,0
2017/4/25 8:00,18.1,0.7,1019.4,1.219542103,0.923655538,0,0
2017/4/25 9:00,20.3,1.8,1019.5,1.210517911,2.375114239,0,0
2017/4/25 10:00,23,0.9,1019.5,1.199481617,1.18755712,0,0
2017/4/25 11:00,23.4,2.8,1019.4,1.197746207,3.69462215,0.247040383,0.252661596
2017/4/25 12:00,22.7,1.8,1019.1,1.200226831,2.375114239,0,0
2017/4/25 13:00,21.4,3.5,1018.8,1.205169168,4.618277688,1.419467145,1.44282421
2017/4/25 14:00,23,3.9,1018.3,1.19806977,5.146080852,2.089425295,2.136391428
2017/4/25 15:00,22.7,4.2,1017.9,1.198813553,5.541933225,2.591893907,2.648510295
2017/4/25 16:00,22.2,3,1017.4,1.200253169,3.958523732,0.582019458,0.59401954
2017/4/25 17:00,20.7,3.1,1017.8,1.206854335,4.090474523,0.749508995,0.760778242
2017/4/25 18:00,20.9,1.6,1017.7,1.205914991,2.111212657,0,0
2017/4/25 19:00,21,0.8,1017.7,1.205505025,1.055606329,0,0
2017/4/25 20:00,19.9,1.2,1017.9,1.210267837,1.583409493,0,0
2017/4/25 21:00,19.6,1.3,1018.1,1.211746118,1.715360284,0,0
2017/4/25 22:00,19.9,1.5,1017.9,1.210267837,1.979261866,0,0
2017/4/25 23:00,19.9,0.7,1017.4,1.209673344,0.923655538,0,0
2017/4/26 0:00,20.1,0.9,1016.7,1.208016611,1.18755712,0,0
2017/4/26 1:00,21,3.3,1016.4,1.203965125,4.354376106,1.08448807,1.103435522
2017/4/26 2:00,20.5,3,1015.3,1.204709914,3.958523732,0.582019458,0.591822004
2017/4/26 3:00,19.7,0.8,1015.4,1.208119889,1.055606329,0,0
2017/4/26 4:00,17.5,0.9,1015.8,1.217743961,1.18755712,0,0
2017/4/26 5:00,17.4,1.4,1015.2,1.217443548,1.847311075,0,0
2017/4/26 6:00,17.3,1.1,1015.2,1.217862706,1.451458702,0,0
2017/4/26 7:00,15.5,2.4,1016.1,1.226543606,3.166818986,0,0
2017/4/26 8:00,15.5,3.3,1015.8,1.226181473,4.354376106,1.08448807,1.083443124
2017/4/26 9:00,15.3,1.6,1015.9,1.227152454,2.111212657,0,0
2017/4/26 10:00,15.3,1.9,1015.6,1.22679007,2.50706503,0,0
2017/4/26 11:00,15.4,1.6,1015.1,1.22576115,2.111212657,0,0
2017/4/26 12:00,15.4,2,1014.2,1.224674375,2.639015822,0,0
2017/4/26 13:00,15.8,2.4,1013.2,1.221773175,3.166818986,0,0
2017/4/26 14:00,16.1,3.4,1012.4,1.21954231,4.486326897,1.251977607,1.257580451
2017/4/26 15:00,16.5,3.3,1011.3,1.216534914,4.354376106,1.08448807,1.092034326
2017/4/26 16:00,16.4,3.4,1010.5,1.215992376,4.486326897,1.251977607,1.261251797
2017/4/26 17:00,16.6,1.2,1009.7,1.214191015,1.583409493,0,0
2017/4/26 18:00,17,2.1,1009,1.211676527,2.770966613,0,0
2017/4/26 19:00,16.4,2.1,1009.3,1.214548347,2.770966613,0,0
2017/4/26 20:00,16,0.5,1009.7,1.216710519,0.659753955,0,0
2017/4/26 21:00,16.3,2.8,1010.3,1.216171725,3.69462215,0.247040383,0.248833666
2017/4/26 22:00,15.8,3.2,1010.4,1.218396778,4.222425314,0.916998533,0.921968297
2017/4/26 23:00,15.5,2.6,1010.4,1.219663084,3.430720568,0,0
2017/4/27 0:00,15.4,3.3,1010.5,1.220206523,4.354376106,1.08448807,1.088748388
2017/4/27 1:00,15.4,2.8,1009.8,1.219361254,3.69462215,0.247040383,0.248182782
2017/4/27 2:00,15,2.1,1009.1,1.220207487,2.770966613,0,0
2017/4/27 3:00,15.2,1.1,1009.1,1.219361149,1.451458702,0,0
2017/4/27 4:00,15.4,2.5,1008.5,1.217791468,3.298769777,0,0
2017/4/27 5:00,15,3.6,1008.6,1.219602885,4.750228479,1.586956682,1.59397945
2017/4/27 6:00,15,2.7,1008.9,1.219965647,3.562671359,0.079550845,0.079879122
2017/4/27 7:00,15.7,3.3,1009.2,1.21737106,4.354376106,1.08448807,1.091284268
2017/4/27 8:00,16.5,3.9,1009.8,1.214730502,5.146080852,2.089425295,2.107089582
2017/4/27 9:00,16.9,3,1009.5,1.212694916,3.958523732,0.582019458,0.587925146
2017/4/27 10:00,18,3.4,1009,1.207514835,4.486326897,1.251977607,1.270106606
2017/4/27 11:00,18,4.4,1009.4,1.207993533,5.805834807,2.926872982,2.96807831
2017/4/27 12:00,17.9,4.5,1009.6,1.208648011,5.937785598,3.09436252,3.136226638
2017/4/27 13:00,18.1,3.8,1009.4,1.207578771,5.014130061,1.921935757,1.949662713
2017/4/27 14:00,17.9,4.8,1009,1.207929717,6.333637972,3.596831132,3.647661013
2017/4/27 15:00,18.1,4.1,1008.6,1.206621704,5.409982434,2.42440437,2.461330956
2017/4/27 16:00,18.1,4.4,1008.4,1.206382438,5.805834807,2.926872982,2.972042108
2017/4/27 17:00,17.6,4.4,1008.3,1.208337203,5.805834807,2.926872982,2.967234141
2017/4/27 18:00,16.6,3.9,1008.4,1.212627731,5.146080852,2.089425295,2.110743405
2017/4/27 19:00,16.1,3.6,1008.7,1.215085271,4.750228479,1.586956682,1.59990577
2017/4/27 20:00,15.4,1.9,1009.2,1.218636738,2.50706503,0,0
2017/4/27 21:00,14.7,2.5,1010,1.222568617,3.298769777,0,0
2017/4/27 22:00,14.2,2,1010.7,1.225544732,2.639015822,0,0
2017/4/27 23:00,13.2,0.8,1010.6,1.229702935,1.055606329,0,0
2017/4/28 0:00,12.8,1.7,1010.6,1.2314231,2.243163448,0,0
2017/4/28 1:00,11.6,1.8,1010.3,1.236245499,2.375114239,0,0
2017/4/28 2:00,11.6,2.4,1009.6,1.23538895,3.166818986,0,0
2017/4/28 3:00,11,1.7,1009.5,1.237874926,2.243163448,0,0
2017/4/28 4:00,10.9,1.5,1009.5,1.238310721,1.979261866,0,0
2017/4/28 5:00,10.8,1.8,1009.3,1.238501405,2.375114239,0,0
2017/4/28 6:00,10.7,2.1,1009.6,1.239305984,2.770966613,0,0
2017/4/28 7:00,12,1.5,1009.7,1.233778175,1.979261866,0,0
2017/4/28 8:00,14.1,1.6,1009.7,1.224758387,2.111212657,0,0
2017/4/28 9:00,16.3,1.3,1009.6,1.215329084,1.715360284,0,0
2017/4/28 10:00,18.9,1.6,1009.8,1.204748125,2.111212657,0,0
2017/4/28 11:00,21.2,3,1009.5,1.194979311,3.958523732,0.582019458,0.596641154
2017/4/28 12:00,22,3.7,1008.6,1.190677864,4.88217927,1.75444622,1.80501938
2017/4/28 13:00,22.4,4.8,1007.9,1.18824114,6.333637972,3.596831132,3.70810098
2017/4/28 14:00,23,3.8,1007,1.184774878,5.014130061,1.921935757,1.987188745
2017/4/28 15:00,22.9,4.3,1006.2,1.184233523,5.673884016,2.759383445,2.854373444
2017/4/28 16:00,22.6,5.4,1005.7,1.184845709,7.125342718,4.601768357,4.757721781
2017/4/28 17:00,22.6,4,1005.6,1.184727896,5.278031643,2.256914832,2.333633469
2017/4/28 18:00,21.2,4.7,1005.9,1.190717869,6.201687181,3.429341595,3.528076265
2017/4/28 19:00,20.6,3.4,1006.2,1.19350582,4.486326897,1.251977607,1.285014739
2017/4/28 20:00,19.3,3.9,1006.5,1.199168624,5.146080852,2.089425295,2.134433752
2017/4/28 21:00,19.2,3,1007,1.200174723,3.958523732,0.582019458,0.594058367
2017/4/28 22:00,17.6,2,1007.3,1.207138813,2.639015822,0,0
2017/4/28 23:00,17.1,2.2,1007.1,1.208978203,2.902917404,0,0
2017/4/29 0:00,17,3.4,1007.3,1.20963505,4.486326897,1.251977607,1.267880398
2017/4/29 1:00,17.6,3.5,1007.2,1.207018974,4.618277688,1.419467145,1.440613023
2017/4/29 2:00,17.2,3.6,1007,1.208441812,4.750228479,1.586956682,1.608701318
2017/4/29 3:00,16.8,4.6,1006.6,1.209628237,6.06973639,3.261852057,3.303303154
2017/4/29 4:00,17.3,2.8,1006.2,1.207066051,3.69462215,0.247040383,0.250710778
2017/4/29 5:00,15.9,1.1,1006.2,1.212912418,1.451458702,0,0
2017/4/29 6:00,16.7,1.8,1006.5,1.209925355,2.375114239,0,0
2017/4/29 7:00,17.6,2.7,1007.2,1.207018974,3.562671359,0.079550845,0.080735918
2017/4/29 8:00,19.4,3.4,1007.4,1.199830637,4.486326897,1.251977607,1.278240879
2017/4/29 9:00,19.8,4.5,1007.6,1.198430242,5.937785598,3.09436252,3.162965982
2017/4/29 10:00,21.1,4.6,1008,1.193609217,6.06973639,3.261852057,3.347635652
2017/4/29 11:00,22.2,4.9,1008.5,1.189753608,6.465588763,3.76432067,3.875838483
2017/4/29 12:00,23.3,3.8,1008.2,1.184986334,5.014130061,1.921935757,1.98683414
2017/4/29 13:00,24.9,1.5,1007.7,1.178040539,1.979261866,0,0
2017/4/29 14:00,23.8,3.2,1007.5,1.182169713,4.222425314,0.916998533,0.950221606
2017/4/29 15:00,24,2.4,1007.1,1.180905009,3.166818986,0,0
2017/4/29 16:00,23.5,3.2,1007.2,1.183012865,4.222425314,0.916998533,0.949544367
2017/4/29 17:00,23.2,3.8,1007.2,1.184210449,5.014130061,1.921935757,1.988135897
2017/4/29 18:00,21.4,2.4,1007.5,1.191802058,3.166818986,0,0
2017/4/29 19:00,19.8,1.2,1007.8,1.19866812,1.583409493,0,0
2017/4/29 20:00,18.8,2,1008.1,1.20313189,2.639015822,0,0
2017/4/29 21:00,18.5,1,1008.7,1.205086284,1.319507911,0,0
2017/4/29 22:00,18.7,1.3,1009.2,1.204857395,1.715360284,0,0
2017/4/29 23:00,18.4,2.6,1009.3,1.206216683,3.430720568,0,0
2017/4/30 0:00,18.4,2.5,1009.3,1.206216683,3.298769777,0,0
2017/4/30 1:00,18,3.1,1009.3,1.207873858,4.090474523,0.749508995,0.760136096
2017/4/30 2:00,18,3.2,1009.2,1.207754184,4.222425314,0.916998533,0.930092578
2017/4/30 3:00,17.5,2.9,1009.3,1.209951742,3.826572941,0.41452992,0.419685459
2017/4/30 4:00,17.3,2.2,1009.9,1.211504676,2.902917404,0,0
2017/4/30 5:00,16.8,2.5,1010.1,1.213834177,3.298769777,0,0
2017/4/30 6:00,16.7,3.3,1010.3,1.214493379,4.354376106,1.08448807,1.093870011
2017/4/30 7:00,17.7,2.4,1010.9,1.211036497,3.166818986,0,0
2017/4/30 8:00,19.1,3,1011.2,1.205592796,3.958523732,0.582019458,0.5913886
2017/4/30 9:00,22,2.5,1011.1,1.193629177,3.298769777,0,0
2017/4/30 10:00,23.4,4.7,1011.2,1.188111599,6.201687181,3.429341595,3.535815538
2017/4/30 11:00,25.2,3.1,1011,1.180709933,4.090474523,0.749508995,0.777624117
2017/4/30 12:00,26.7,4.2,1010.5,1.174222419,5.541933225,2.591893907,2.703976679
2017/4/30 13:00,26.8,5.2,1010.3,1.17359862,6.861441136,4.266789282,4.453666512
2017/4/30 14:00,27.4,4.7,1010,1.170907923,6.201687181,3.429341595,3.587765844
2017/4/30 15:00,26.7,6.3,1010,1.173641408,8.312899838,6.109174194,6.376511884
2017/4/30 16:00,26.9,4.1,1010,1.172859111,5.409982434,2.42440437,2.532184237
2017/4/30 17:00,25.7,4.3,1010.1,1.177685192,5.673884016,2.759383445,2.870244734
2017/4/30 18:00,24.8,3.3,1010,1.181125613,4.354376106,1.08448807,1.124772735
2017/4/30 19:00,24,4.6,1010.6,1.185009038,6.06973639,3.261852057,3.371931051
2017/4/30 20:00,22.4,3.1,1011.2,1.192131601,4.090474523,0.749508995,0.770173794
2017/4/30 21:00,21.9,3.2,1011.8,1.194860376,4.222425314,0.916998533,0.940129261
2017/4/30 22:00,21,2.6,1012.2,1.198990062,3.430720568,0,0
2017/4/30 23:00,20.5,2.6,1012.3,1.201150247,3.430720568,0,0
2017/5/1 0:00,19.1,2.8,1012.8,1.20750038,3.69462215,0.247040383,0.250620599
2017/5/1 1:00,19.7,2.4,1012.7,1.204907437,3.166818986,0,0
2017/5/1 2:00,19.1,2.5,1012.3,1.20690426,3.298769777,0,0
2017/5/1 3:00,18.4,2.4,1012.5,1.21004101,3.166818986,0,0
2017/5/1 4:00,17.6,1.7,1012.6,1.213490283,2.243163448,0,0
2017/5/1 5:00,17.7,2,1012.7,1.213192858,2.639015822,0,0
2017/5/1 6:00,17.4,1.2,1013.2,1.215045117,1.583409493,0,0
2017/5/1 7:00,18.6,1.7,1014.2,1.211241786,2.243163448,0,0
2017/5/1 8:00,20.7,1.6,1014.9,1.203415666,2.111212657,0,0
2017/5/1 9:00,22.4,2.9,1015.2,1.196847312,3.826572941,0.41452992,0.424280647
2017/5/1 10:00,22.4,4.5,1015.9,1.197672561,5.937785598,3.09436252,3.164966961
2017/5/1 11:00,22.9,5.4,1015.9,1.195649807,7.125342718,4.601768357,4.714730185
2017/5/1 12:00,23.4,4.8,1015.8,1.193516379,6.333637972,3.596831132,3.691711495
2017/5/1 13:00,22.7,5.5,1015.6,1.196104769,7.257293509,4.769257894,4.884472559
2017/5/1 14:00,21.2,5.9,1015.5,1.202081714,7.785096674,5.439216044,5.542917403
2017/5/1 15:00,20.7,4.6,1015.2,1.20377139,6.06973639,3.261852057,3.319375093
2017/5/1 16:00,19.8,4.2,1015.5,1.20782643,5.541933225,2.591893907,2.628746944
2017/5/1 17:00,19.6,2.7,1015.9,1.20912767,3.562671359,0.079550845,0.080595116
2017/5/1 18:00,18.5,3,1016,1.213807539,3.958523732,0.582019458,0.587386231
2017/5/1 19:00,17.9,2.8,1016.7,1.217147813,3.69462215,0.247040383,0.248634114
2017/5/1 20:00,17.8,4.2,1017.3,1.218284689,5.541933225,2.591893907,2.606180694
2017/5/1 21:00,17.5,5.4,1018.3,1.220740968,7.125342718,4.601768357,4.617823424
2017/5/1 22:00,17.3,2.5,1018.6,1.221941443,3.298769777,0,0
2017/5/1 23:00,16.9,0.6,1018.1,1.223025947,0.791704746,0,0
2017/5/2 0:00,16.5,2,1018.2,1.224835212,2.639015822,0,0
2017/5/2 1:00,16,0.6,1017.9,1.226591698,0.791704746,0,0
2017/5/2 2:00,15.7,1,1017.7,1.227624383,1.319507911,0,0
2017/5/2 3:00,15.5,0.7,1017.8,1.228595691,0.923655538,0,0
2017/5/2 4:00,15,1,1018.2,1.231211241,1.319507911,0,0
2017/5/2 5:00,15,1.2,1018.3,1.231332162,1.583409493,0,0
2017/5/2 6:00,14.9,0.3,1018.8,1.232364445,0.395852373,0,0
2017/5/2 7:00,16,0.7,1019.6,1.228640235,0.923655538,0,0
2017/5/2 8:00,17.3,0.8,1019.8,1.223380997,1.055606329,0,0
2017/5/2 9:00,19.4,1.8,1020.3,1.215194758,2.375114239,0,0
2017/5/2 10:00,20.3,1.3,1020.4,1.211586538,1.715360284,0,0
2017/5/2 11:00,22.5,2.6,1020,1.202099431,3.430720568,0,0
2017/5/2 12:00,23.3,3.2,1019.5,1.198267771,4.222425314,0.916998533,0.937455909
2017/5/2 13:00,23.7,3.2,1018.7,1.195714116,4.222425314,0.916998533,0.939458009
2017/5/2 14:00,21.9,7.3,1018.3,1.202536392,9.632407749,7.784069569,7.929477468
2017/5/2 15:00,21,4.9,1018.2,1.206097294,6.465588763,3.76432067,3.82331744
2017/5/2 16:00,20.7,5.8,1018,1.207091485,7.653145882,5.271726507,5.349938305
2017/5/2 17:00,19.9,3.6,1018.4,1.210862329,4.750228479,1.586956682,1.60548552
2017/5/2 18:00,19.3,4.4,1018.5,1.213465716,5.805834807,2.926872982,2.954693614
2017/5/2 19:00,19,2.6,1018.8,1.215069582,3.430720568,0,0
2017/5/2 20:00,18.9,1.9,1019.2,1.215962853,2.50706503,0,0
2017/5/2 21:00,18.4,1.3,1019.9,1.218884766,1.715360284,0,0
2017/5/2 22:00,18.4,1.1,1020,1.219004277,1.451458702,0,0
2017/5/2 23:00,18.4,1.3,1019.7,1.218645746,1.715360284,0,0
2017/5/3 0:00,17.9,1.8,1019.9,1.22097871,2.375114239,0,0
2017/5/3 1:00,17.8,1,1019.9,1.221398363,1.319507911,0,0
2017/5/3 2:00,17.7,0.9,1019.7,1.221578708,1.18755712,0,0
2017/5/3 3:00,17.9,1.2,1019.6,1.220619564,1.583409493,0,0
2017/5/3 4:00,17.8,1.3,1019.4,1.220799579,1.715360284,0,0
2017/5/3 5:00,17.2,1.7,1019.9,1.223922348,2.243163448,0,0
2017/5/3 6:00,17.5,0.7,1020.3,1.223138574,0.923655538,0,0
2017/5/3 7:00,17.6,0.3,1020.6,1.223077407,0.395852373,0,0
2017/5/3 8:00,19.3,0.5,1020.7,1.21608685,0.659753955,0,0
2017/5/3 9:00,21.7,2.1,1020.8,1.206306402,2.770966613,0,0
2017/5/3 10:00,23.4,3.1,1020.4,1.198921159,4.090474523,0.749508995,0.765812257
2017/5/3 11:00,23.7,2.6,1020,1.19724001,3.430720568,0,0
2017/5/3 12:00,23.5,4.2,1019.7,1.197694816,5.541933225,2.591893907,2.650984202
2017/5/3 13:00,24.9,4.1,1019,1.191250679,5.409982434,2.42440437,2.493090166
2017/5/3 14:00,23.8,5,1018.6,1.195194113,6.597539554,3.931810207,4.029862137
2017/5/3 15:00,17.9,3.1,1019.2,1.220140702,4.090474523,0.749508995,0.752493969
2017/5/3 16:00,18.5,5,1020.1,1.218705778,6.597539554,3.931810207,3.952116739
2017/5/3 17:00,19.1,1.8,1019.3,1.215249938,2.375114239,0,0
2017/5/3 18:00,19.4,2.2,1019.1,1.213765538,2.902917404,0,0
2017/5/3 19:00,19,1.7,1019.2,1.215546641,2.243163448,0,0
2017/5/3 20:00,18.1,2.2,1019.4,1.219542103,2.902917404,0,0
2017/5/3 21:00,17.6,1.5,1019.3,1.221519499,1.979261866,0,0
2017/5/3 22:00,17.9,2.2,1019.2,1.220140702,2.902917404,0,0
2017/5/3 23:00,17,1.1,1018.9,1.223565127,1.451458702,0,0
2017/5/4 0:00,17.4,1.6,1018.3,1.221161116,2.111212657,0,0
2017/5/4 1:00,17.7,1.2,1017.7,1.219182751,1.583409493,0,0
2017/5/4 2:00,17.4,1.2,1017.4,1.220081822,1.583409493,0,0
2017/5/4 3:00,17.4,1.1,1016.9,1.219482215,1.451458702,0,0
2017/5/4 4:00,17.8,1.6,1016.4,1.217206879,2.111212657,0,0
2017/5/4 5:00,17.9,1,1016.3,1.216668951,1.319507911,0,0
2017/5/4 6:00,17.6,1.1,1016.3,1.217924328,1.451458702,0,0
2017/5/4 7:00,19,1.5,1016.3,1.212087963,1.979261866,0,0
2017/5/4 8:00,20,1.5,1016.2,1.207834402,1.979261866,0,0
2017/5/4 9:00,21.8,2.7,1016,1.200227051,3.562671359,0.079550845,0.081192792
2017/5/4 10:00,23.2,2.2,1015.5,1.193969133,2.902917404,0,0
2017/5/4 11:00,25,3.7,1015,1.186176544,4.88217927,1.75444622,1.811869093
2017/5/4 12:00,26.2,3.3,1013.8,1.180024781,4.354376106,1.08448807,1.125822023
2017/5/4 13:00,26.8,2.6,1012.8,1.176502704,3.430720568,0,0
2017/5/4 14:00,24.9,3.9,1012.5,1.183651926,5.146080852,2.089425295,2.162414415
2017/5/4 15:00,25,2.6,1012.1,1.182787468,3.430720568,0,0
2017/5/4 16:00,24.9,1.7,1012,1.183067406,2.243163448,0,0
2017/5/4 17:00,24.9,1,1012.3,1.183418118,1.319507911,0,0
2017/5/4 18:00,24.7,2.5,1012.4,1.184329741,3.298769777,0,0
2017/5/4 19:00,23.7,1.6,1012.9,1.18890628,2.111212657,0,0
2017/5/4 20:00,23.4,1.7,1013.4,1.190696494,2.243163448,0,0
2017/5/4 21:00,22.3,1.5,1013.9,1.19571928,1.979261866,0,0
2017/5/4 22:00,22.2,1,1014.5,1.196831964,1.319507911,0,0
2017/5/4 23:00,21.7,1.1,1014.6,1.198979697,1.451458702,0,0
2017/5/5 0:00,21.9,0.9,1014.5,1.198048875,1.18755712,0,0
2017/5/5 1:00,21.3,1.8,1014.3,1.20025347,2.375114239,0,0
2017/5/5 2:00,20.3,1.8,1012.9,1.202681306,2.375114239,0,0
2017/5/5 3:00,20.4,2.6,1012.8,1.202152908,3.430720568,0,0
2017/5/5 4:00,20.2,1.7,1013.1,1.203328842,2.243163448,0,0
2017/5/5 5:00,19.8,2.5,1013.5,1.205447648,3.298769777,0,0
2017/5/5 6:00,19.5,2.5,1014.3,1.207635859,3.298769777,0,0
2017/5/5 7:00,19.7,0.4,1014.4,1.206930092,0.527803164,0,0
2017/5/5 8:00,20.2,1.1,1014.4,1.204872941,1.451458702,0,0
2017/5/5 9:00,21.4,1.9,1014.3,1.199845983,2.50706503,0,0
2017/5/5 10:00,23.9,1.6,1013.6,1.188926887,2.111212657,0,0
2017/5/5 11:00,27.2,2.4,1012.9,1.17505187,3.166818986,0,0
2017/5/5 12:00,25.3,5.3,1012.8,1.182415768,6.993391927,4.434278819,4.5939776
2017/5/5 13:00,24.4,4.1,1012.7,1.185875123,5.409982434,2.42440437,2.50439131
2017/5/5 14:00,24.9,4,1012.1,1.18318431,5.278031643,2.256914832,2.336677934
2017/5/5 15:00,25,3,1011.9,1.182553739,3.958523732,0.582019458,0.602910305
2017/5/5 16:00,25.4,3.4,1011.2,1.180152386,4.486326897,1.251977607,1.299554691
2017/5/5 17:00,23.9,3.5,1011.3,1.186229046,4.618277688,1.419467145,1.465861301
2017/5/5 18:00,22.1,2.7,1011.5,1.19369695,3.562671359,0.079550845,0.081636956
2017/5/5 19:00,21.4,1.6,1012,1.197125243,2.111212657,0,0
2017/5/5 20:00,20.4,1.4,1012.3,1.201559428,1.847311075,0,0
2017/5/5 21:00,20.8,1.5,1012.4,1.200042909,1.979261866,0,0
2017/5/5 22:00,20.8,1.2,1012.4,1.200042909,1.583409493,0,0
2017/5/5 23:00,21.8,2,1012,1.195501747,2.639015822,0,0
2017/5/6 0:00,22.1,1.7,1012,1.194287012,2.243163448,0,0
2017/5/6 1:00,21.9,0.9,1011.7,1.194742284,1.18755712,0,0
2017/5/6 2:00,21.4,2,1011.4,1.196415485,2.639015822,0,0
2017/5/6 3:00,20.3,2.2,1011.5,1.201018996,2.902917404,0,0
2017/5/6 4:00,19.8,1.1,1011.5,1.203068866,1.451458702,0,0
2017/5/6 5:00,19.8,1.9,1011.9,1.203544623,2.50706503,0,0
2017/5/6 6:00,19.8,2.2,1012.3,1.204020379,2.902917404,0,0
2017/5/6 7:00,19.8,2.4,1012.3,1.204020379,3.166818986,0,0
2017/5/6 8:00,21.5,2,1012.9,1.197783232,2.639015822,0,0
2017/5/6 9:00,21,2.9,1013.1,1.200056147,3.826572941,0.41452992,0.423146161
2017/5/6 10:00,19.9,3.1,1013.6,1.205155201,4.090474523,0.749508995,0.761850854
2017/5/6 11:00,19.9,3,1014,1.205630795,3.958523732,0.582019458,0.59136996
2017/5/6 12:00,20.9,3.1,1013.6,1.201056731,4.090474523,0.749508995,0.764450584
2017/5/6 13:00,21.1,4,1013.3,1.199885139,5.278031643,2.256914832,2.30415444
2017/5/6 14:00,22.6,4.2,1012.9,1.193328248,5.541933225,2.591893907,2.660684554
2017/5/6 15:00,21.7,4.9,1012.5,1.196498072,6.465588763,3.76432067,3.853991017
2017/5/6 16:00,21.9,4.8,1012.2,1.195332746,6.333637972,3.596831132,3.686101757
2017/5/6 17:00,20.8,3.7,1012.3,1.199924375,4.88217927,1.75444622,1.79111006
2017/5/6 18:00,20.1,4.1,1012.7,1.203263914,5.409982434,2.42440437,2.468199468
2017/5/6 19:00,19.3,1.6,1012.7,1.206555455,2.111212657,0,0
2017/5/6 20:00,19.4,1.3,1013,1.206500333,1.715360284,0,0
2017/5/6 21:00,19.1,1.8,1013.9,1.208811844,2.375114239,0,0
2017/5/6 22:00,18.3,1.4,1014.6,1.212966765,1.847311075,0,0
2017/5/6 23:00,17.8,1.1,1014.7,1.215171016,1.451458702,0,0
2017/5/7 0:00,18,1.1,1014.8,1.214455951,1.451458702,0,0
2017/5/7 1:00,18.4,2.2,1014.9,1.212909255,2.902917404,0,0
2017/5/7 2:00,17.8,1.6,1014.6,1.215051259,2.111212657,0,0
2017/5/7 3:00,17.2,1.1,1014.8,1.217802136,1.451458702,0,0
2017/5/7 4:00,17.4,1.1,1014.9,1.217083784,1.451458702,0,0
2017/5/7 5:00,17.2,1.3,1014.8,1.217802136,1.715360284,0,0
2017/5/7 6:00,17,0.7,1015,1.218881739,0.923655538,0,0
2017/5/7 7:00,16.9,0.9,1015.2,1.219542227,1.18755712,0,0
2017/5/7 8:00,18.3,0.7,1015.6,1.214162278,0.923655538,0,0
2017/5/7 9:00,19.5,1.3,1015.4,1.20894553,1.715360284,0,0
2017/5/7 10:00,21,1.8,1015.5,1.20289904,2.375114239,0,0
2017/5/7 11:00,22.8,2.2,1015.1,1.195111944,2.902917404,0,0
2017/5/7 12:00,24.4,5.1,1014.7,1.18821713,6.729490345,4.099299745,4.226199119
2017/5/7 13:00,24.9,4.7,1014.3,1.185756196,6.201687181,3.429341595,3.542839134
2017/5/7 14:00,25.2,3.7,1013.8,1.18397995,4.88217927,1.75444622,1.815230587
2017/5/7 15:00,25.2,4.4,1013.2,1.183279232,5.805834807,2.926872982,3.030070423
2017/5/7 16:00,24.2,5.5,1012.5,1.186438394,7.257293509,4.769257894,4.924268256
2017/5/7 17:00,23.9,5.9,1012.1,1.187167425,7.785096674,5.439216044,5.61255263
2017/5/7 18:00,22.9,4.3,1012.3,1.191412836,5.673884016,2.759383445,2.837173328
2017/5/7 19:00,22.3,4.4,1012.4,1.19395029,5.805834807,2.926872982,3.002988845
2017/5/7 20:00,21.8,5.1,1013,1.196683073,6.729490345,4.099299745,4.196300841
2017/5/7 21:00,21.9,4.2,1013.1,1.196395579,5.541933225,2.591893907,2.653863063
2017/5/7 22:00,21.8,4.3,1013.3,1.197037471,5.673884016,2.759383445,2.823842028
2017/5/7 23:00,21.3,5.3,1013.3,1.199070138,6.993391927,4.434278819,4.53016999
2017/5/8 0:00,19.4,1.8,1013.7,1.207334045,2.375114239,0,0
2017/5/8 1:00,18.9,1.5,1014.1,1.209878267,1.979261866,0,0
2017/5/8 2:00,17.3,1.9,1014.3,1.216783041,2.50706503,0,0
2017/5/8 3:00,17.6,2.6,1014.1,1.215287868,3.430720568,0,0
2017/5/8 4:00,16.4,0.8,1014.3,1.220565133,1.055606329,0,0
2017/5/8 5:00,16.1,1.3,1014.1,1.221590139,1.715360284,0,0
2017/5/8 6:00,16.1,3.6,1014.3,1.22183106,4.750228479,1.586956682,1.591072612
2017/5/8 7:00,16.6,1.8,1014.9,1.220444153,2.375114239,0,0
2017/5/8 8:00,19.1,2,1014.8,1.209884859,2.639015822,0,0
2017/5/8 9:00,20.7,2,1014.5,1.202941367,2.639015822,0,0
2017/5/8 10:00,23.1,2,1014.5,1.193196019,2.639015822,0,0
2017/5/8 11:00,24.8,2.8,1014.1,1.185920281,3.69462215,0.247040383,0.255181123
2017/5/8 12:00,25.6,3.9,1013.4,1.181928185,5.146080852,2.089425295,2.16556811
